source,type,target,provider,account_id,tech_family
prd-catwalk-0.chimera.myteksi.net.,NS,"ns-1774.awsdns-29.co.uk.,ns-1136.awsdns-14.org.,ns-934.awsdns-52.net.,ns-259.awsdns-32.com.",AWS,,
locust-grab-food-c.catwalk-k8s.stg-myteksi.com.,NS,"ns-1673.awsdns-17.co.uk.,ns-735.awsdns-27.net.,ns-129.awsdns-16.com.,ns-1364.awsdns-42.org.",AWS,,
grab-food-b.catwalk-k8s.myteksi.net.,NS,"ns-1416.awsdns-49.org.,ns-125.awsdns-15.com.,ns-1783.awsdns-30.co.uk.,ns-797.awsdns-35.net.",AWS,,
grab-food-c.catwalk-k8s.stg-myteksi.com.,NS,"ns-372.awsdns-46.com.,ns-936.awsdns-53.net.,ns-1534.awsdns-63.org.,ns-1779.awsdns-30.co.uk.",AWS,,
locust-gfg.catwalk-k8s.stg-myteksi.com.,NS,"ns-223.awsdns-27.com.,ns-1749.awsdns-26.co.uk.,ns-980.awsdns-58.net.,ns-1101.awsdns-09.org.",AWS,,
locust-grab-safety.catwalk-k8s.stg-myteksi.com.,NS,"ns-43.awsdns-05.com.,ns-1708.awsdns-21.co.uk.,ns-693.awsdns-22.net.,ns-1527.awsdns-62.org.",AWS,,
locust-cse.catwalk-k8s.stg-myteksi.com.,NS,"ns-1864.awsdns-41.co.uk.,ns-502.awsdns-62.com.,ns-1376.awsdns-44.org.,ns-539.awsdns-03.net.",AWS,,
grab-food-b.catwalk-k8s.stg-myteksi.com.,NS,"ns-1600.awsdns-08.co.uk.,ns-984.awsdns-59.net.,ns-1321.awsdns-37.org.,ns-358.awsdns-44.com.",AWS,,
locust-data-bootcamp.catwalk-k8s.stg-myteksi.com.,NS,"ns-1052.awsdns-03.org.,ns-1925.awsdns-48.co.uk.,ns-838.awsdns-40.net.,ns-80.awsdns-10.com.",AWS,,
grabrecommender.catwalk-k8s.myteksi.net.,NS,"ns-351.awsdns-43.com.,ns-911.awsdns-49.net.,ns-1041.awsdns-02.org.,ns-1748.awsdns-26.co.uk.",AWS,,
locust-apt-personalization-ds.catwalk-k8s.stg-myteksi.com.,NS,"ns-1230.awsdns-25.org.,ns-546.awsdns-04.net.,ns-1970.awsdns-54.co.uk.,ns-239.awsdns-29.com.",AWS,,
stg-catwalk-1.chimera.myteksi.net.,NS,"ns-537.awsdns-03.net.,ns-1193.awsdns-21.org.,ns-1649.awsdns-14.co.uk.,ns-474.awsdns-59.com.",AWS,,
locust-grab-geo-b.catwalk-k8s.stg-myteksi.com.,NS,"ns-648.awsdns-17.net.,ns-43.awsdns-05.com.,ns-1824.awsdns-36.co.uk.,ns-1178.awsdns-19.org.",AWS,,
grab-geo-d.catwalk-k8s.stg-myteksi.com.,NS,"ns-126.awsdns-15.com.,ns-1192.awsdns-21.org.,ns-1666.awsdns-16.co.uk.,ns-903.awsdns-48.net.",AWS,,
gfsa-lending.catwalk-k8s.stg-myteksi.com.,NS,"ns-994.awsdns-60.net.,ns-499.awsdns-62.com.,ns-1219.awsdns-24.org.,ns-1649.awsdns-14.co.uk.",AWS,,
gfsa-lending.catwalk-k8s.myteksi.net.,NS,"ns-711.awsdns-24.net.,ns-1051.awsdns-03.org.,ns-321.awsdns-40.com.,ns-2038.awsdns-62.co.uk.",AWS,,
grab-geo-c.catwalk-k8s.stg-myteksi.com.,NS,"ns-1327.awsdns-37.org.,ns-1582.awsdns-05.co.uk.,ns-62.awsdns-07.com.,ns-748.awsdns-29.net.",AWS,,
locust-grab-geo.catwalk-k8s.stg-myteksi.com.,NS,"ns-89.awsdns-11.com.,ns-1501.awsdns-59.org.,ns-1951.awsdns-51.co.uk.,ns-914.awsdns-50.net.",AWS,,
grab-geo-d.catwalk-k8s.myteksi.net.,NS,"ns-1151.awsdns-15.org.,ns-284.awsdns-35.com.,ns-1734.awsdns-24.co.uk.,ns-854.awsdns-42.net.",AWS,,
grab-econs.catwalk-k8s.stg-myteksi.com.,NS,"ns-1494.awsdns-58.org.,ns-468.awsdns-58.com.,ns-967.awsdns-56.net.,ns-1868.awsdns-41.co.uk.",AWS,,
locust-grab-econs.catwalk-k8s.stg-myteksi.com.,NS,"ns-2033.awsdns-62.co.uk.,ns-1017.awsdns-63.net.,ns-134.awsdns-16.com.,ns-1435.awsdns-51.org.",AWS,,
myteksi.net.,NS,"ns-1533.awsdns-63.org.,ns-1680.awsdns-18.co.uk.,ns-581.awsdns-08.net.,ns-267.awsdns-33.com.",AWS,,
grab-econs.catwalk-k8s.myteksi.net.,NS,"ns-157.awsdns-19.com.,ns-1750.awsdns-26.co.uk.,ns-665.awsdns-19.net.,ns-1483.awsdns-57.org.",AWS,,
grab-search.catwalk-k8s.stg-myteksi.com.,NS,"ns-2042.awsdns-63.co.uk.,ns-417.awsdns-52.com.,ns-966.awsdns-56.net.,ns-1212.awsdns-23.org.",AWS,,
locust-grab-search.catwalk-k8s.stg-myteksi.com.,NS,"ns-149.awsdns-18.com.,ns-580.awsdns-08.net.,ns-1627.awsdns-11.co.uk.,ns-1453.awsdns-53.org.",AWS,,
grab-geo-b.catwalk-k8s.myteksi.net.,NS,"ns-1528.awsdns-63.org.,ns-366.awsdns-45.com.,ns-580.awsdns-08.net.,ns-1921.awsdns-48.co.uk.",AWS,,
analytics-vpn.myteksi.net.,CNAME,analytics_vpn.dev.data-engineering.myteksi.net,AWS,,
appsflyer-postback.myteksi.net.,A,dualstack.postbackapi-1788067027.ap-southeast-1.elb.amazonaws.com.,AWS,,
azure.myteksi.net.,NS,"ns1-06.azure-dns.com.,ns2-06.azure-dns.net.,ns3-06.azure-dns.org.,ns4-06.azure-dns.info.",AWS,,
audit.myteksi.net.,CNAME,dualstack.internal-prd-gamma-es-cluster-297203932.ap-southeast-1.elb.amazonaws.com,AWS,,
aws-es-proxy.myteksi.net.,A,dualstack.internal-prd-aws-es-proxy-1677170255.ap-southeast-1.elb.amazonaws.com.,AWS,,
catwalk-k8s.myteksi.net.,NS,"ns-540.awsdns-03.net.,ns-181.awsdns-22.com.,ns-1630.awsdns-11.co.uk.,ns-1464.awsdns-55.org.",AWS,,
chimera.myteksi.net.,NS,"ns-1581.awsdns-05.co.uk.,ns-935.awsdns-52.net.,ns-1240.awsdns-27.org.,ns-469.awsdns-58.com.",AWS,,
coban.myteksi.net.,NS,"ns-137.awsdns-17.com.,ns-1825.awsdns-36.co.uk.,ns-1396.awsdns-46.org.,ns-845.awsdns-41.net.",AWS,,
conveyor.myteksi.net.,NS,"ns-656.awsdns-18.net.,ns-1447.awsdns-52.org.,ns-1701.awsdns-20.co.uk.,ns-153.awsdns-19.com.",AWS,,
control-centre-int.myteksi.net.,A,dualstack.internal-prd-control-centre-int-1043330752.ap-southeast-1.elb.amazonaws.com.,AWS,,
cycle.myteksi.net.,NS,"ns-937.awsdns-53.net.,ns-2004.awsdns-58.co.uk.,ns-1339.awsdns-39.org.,ns-313.awsdns-39.com.",AWS,,
d8s.myteksi.net.,NS,"ns-337.awsdns-42.com.,ns-908.awsdns-49.net.,ns-1435.awsdns-51.org.,ns-1617.awsdns-10.co.uk.",AWS,,
data-engineering.myteksi.net.,NS,"ns-1541.awsdns-00.co.uk.,ns-853.awsdns-42.net.,ns-1287.awsdns-32.org.,ns-496.awsdns-62.com.",AWS,,
data-platform.myteksi.net.,NS,"ns-573.awsdns-07.net,ns-1789.awsdns-31.co.uk,ns-289.awsdns-36.com,ns-1482.awsdns-57.org",AWS,,
data-tech.myteksi.net.,NS,"ns-1775.awsdns-29.co.uk.,ns-1511.awsdns-60.org.,ns-647.awsdns-16.net.,ns-172.awsdns-21.com.",AWS,,
data-kubernetes-ingress.myteksi.net.,A,dualstack.internal-a31285dc6ba0111e7b1840217d3d4c25-1716671495.ap-southeast-1.elb.amazonaws.com.,AWS,,
data-kafka.myteksi.net.,CNAME,data-kubernetes-ingress.myteksi.net,AWS,,
datamart.myteksi.net.,CNAME,datamart.cydsnr9xmtib.ap-southeast-1.redshift.amazonaws.com,AWS,,
data-ci.myteksi.net.,CNAME,data-kubernetes-ingress.myteksi.net,AWS,,
diff.myteksi.net.,NS,"ns-332.awsdns-41.com,ns-813.awsdns-37.net,ns-1959.awsdns-52.co.uk,ns-1399.awsdns-46.org",AWS,,
ece-monitoring.myteksi.net.,CNAME,c44f1eceb6dd4546b2ff299840062058.es-ece.myteksi.net,AWS,,
enterprise-cc-sidekiq-int.myteksi.net.,A,dualstack.internal-prd-enterprise-cc-sidekiq-int-327315037.ap-southeast-1.elb.amazonaws.com.,AWS,,
\052.es-ece.myteksi.net.,A,dualstack.internal-prd-es-ece-1131837507.ap-southeast-1.elb.amazonaws.com.,AWS,,
\052.es-ece.myteksi.net.,A,dualstack.internal-prd-es-ece-mgt-1034167238.ap-southeast-1.elb.amazonaws.com.,AWS,,
es-ece.myteksi.net.,A,dualstack.internal-prd-es-ece-mgt-1034167238.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece-automation.es-ece.myteksi.net.,CNAME,cc816c3bcd72441882494e19ae519111.es-ece.myteksi.net,AWS,,
ece-audit-food.es-ece.myteksi.net.,CNAME,d142d037017a4421a0905e758c19929b.es-ece.myteksi.net,AWS,,
ece-ad-cache.es-ece.myteksi.net.,CNAME,954200f03a014891afcbd64f44f87e9a.es-ece.myteksi.net,AWS,,
ece-fraud.es-ece.myteksi.net.,CNAME,2fa4cf72649b4e7290428a5433b01383.es-ece.myteksi.net,AWS,,
ece-food-mlt.es-ece.myteksi.net.,CNAME,2f1e4b7aabcd4c6e8037899f8f4f9d4a.es-ece.myteksi.net,AWS,,
ece-food-search.es-ece.myteksi.net.,CNAME,8de7115cf36440b885622b8addc59f31.es-ece.myteksi.net,AWS,,
ece-food-search-write.es-ece.myteksi.net.,CNAME,8de7115cf36440b885622b8addc59f31.es-ece.myteksi.net,AWS,,
ece-food-search.es-ece.myteksi.net.,CNAME,ebaaaba4c67742b4a3aed3126a44f1a3.es-ece.myteksi.net,AWS,,
ece-gamma.es-ece.myteksi.net.,CNAME,1c101def8d0f4ca3845b6583c543e5d2.es-ece.myteksi.net,AWS,,
ece-geotools.es-ece.myteksi.net.,CNAME,005e67b725f745739bfcb8a3872e9338.es-ece.myteksi.net,AWS,,
ece-grab-id.es-ece.myteksi.net.,CNAME,ff7c8924fff6409a98cb9fee2e00115d.es-ece.myteksi.net,AWS,,
ece-payouts.es-ece.myteksi.net.,CNAME,1e63321900b64ab59086c71b5d47ac26.es-ece.myteksi.net,AWS,,
ece-observability.es-ece.myteksi.net.,CNAME,c7f7529f4f544f26a1f161b1993ecfc9.es-ece.myteksi.net,AWS,,
ece-paysi-dax.es-ece.myteksi.net.,CNAME,ddffb268495a473d8d70b54d74b2edb8.es-ece.myteksi.net,AWS,,
ece-growth-poi.es-ece.myteksi.net.,CNAME,a05a61ac26bf4e6b82a45db2b705d93d.es-ece.myteksi.net,AWS,,
ece-paysi-history.es-ece.myteksi.net.,CNAME,80d2aab10fdd4147a146dc63267ebd70.es-ece.myteksi.net,AWS,,
ece-food-mlt-order.es-ece.myteksi.net.,CNAME,8be987549b824c7c857f6ffd10697d8c.es-ece.myteksi.net,AWS,,
ece-reward-subscription.es-ece.myteksi.net.,CNAME,0860de853537425da52e837e73605127.es-ece.myteksi.net,AWS,,
ece-similar-bookings.es-ece.myteksi.net.,CNAME,ceed82d1727a40f8a6050c2fb34fa57b.es-ece.myteksi.net,AWS,,
ece-universal-search.es-ece.myteksi.net.,CNAME,2abadc10c58944f58d76c7769c9ad13a.es-ece.myteksi.net,AWS,,
ece-timeline.es-ece.myteksi.net.,CNAME,052162d2ea6f481abd4d5f39cffc05a7.es-ece.myteksi.net,AWS,,
ece-poi.es-ece.myteksi.net.,CNAME,b90b87f2e779462b92c955c3ce1ef434.es-ece.myteksi.net,AWS,,
ece-reward.es-ece.myteksi.net.,CNAME,1c4a5a73383c416c89c908bf1717e717.es-ece.myteksi.net,AWS,,
reward-targeting.es-ece.myteksi.net.,CNAME,83c89d5de3e54ea99395f80b5afe6788.es-ece.myteksi.net,AWS,,
\052.es-kibana.myteksi.net.,A,dualstack.internal-prd-elb-es-ece-mgt-eng-1651161093.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece-universal.es-ece.myteksi.net.,CNAME,6de702f7a1c84284bfc9449a54323b8f.es-ece.myteksi.net,AWS,,
es-surge-engine.es-ece.myteksi.net.,CNAME,cfe71e9e9ad9426c92aa3b602c8cc90c.es-ece.myteksi.net,AWS,,
ece-segmentation-platform.es-ece.myteksi.net.,CNAME,865090e4d1a74278907b0c5e480bb843.es-ece.myteksi.net,AWS,,
ece-food-mlt-order.es-kibana.myteksi.net.,CNAME,d544ebb7325845218a25b20ef2d53edb.es-kibana.myteksi.net,AWS,,
ece-food-mlt.es-kibana.myteksi.net.,CNAME,d4e80198f96241cca854c36ab5eec178.es-kibana.myteksi.net.,AWS,,
ece-fraud.es-kibana.myteksi.net.,CNAME,6153d2a265eb49c3a1192f0011f6629d.es-ece.myteksi.net,AWS,,
ece-poi-devtools.es-ece.myteksi.net.,CNAME,a534933af43243fe814b7fd116dad0f7.es-ece.myteksi.net,AWS,,
ece-geotools.es-kibana.myteksi.net.,CNAME,31f32f1802ea454c90736a8c5941ffd8.es-kibana.myteksi.net,AWS,,
ece-grab-id.es-kibana.myteksi.net.,CNAME,f4ddae7049864e73a54cab47904546ed.es-kibana.myteksi.net,AWS,,
ece-grab-mall.es-kibana.myteksi.net.,CNAME,4eb5f022b6a74c2db2cb0292b3b1e370.es-kibana.myteksi.net,AWS,,
ece-marvel-6x.es-kibana.myteksi.net.,CNAME,cf2a5e79da3c44e59615fb0310dfd1b5.es-kibana.myteksi.net,AWS,,
ece-growth-poi.es-kibana.myteksi.net.,CNAME,c46ad94d49094a99812f21e18e494fdb.es-kibana.myteksi.net,AWS,,
ece-payouts.es-kibana.myteksi.net.,CNAME,de2be084327d48df9e58f7fbf39a7efa.es-kibana.myteksi.net,AWS,,
ece-observability.es-kibana.myteksi.net.,CNAME,dee759fa6b8e46608c980de60faa173e.es-kibana.myteksi.net,AWS,,
ece-paysi-dax.es-kibana.myteksi.net.,CNAME,04c135c656044c53a95d8cef34b07252.es-kibana.myteksi.net,AWS,,
ece-paysi-history.es-kibana.myteksi.net.,CNAME,eaf163ccbb2b4fa0a054bd0d6d310407.es-kibana.myteksi.net,AWS,,
ece-universal-search.es-kibana.myteksi.net.,CNAME,7ba405cab3c94f5db6892413bae50472.es-kibana.myteksi.net,AWS,,
ece-reward-subscription.es-kibana.myteksi.net.,CNAME,39f6a4b0d48f4ae68508d1242235822c.es-kibana.myteksi.net,AWS,,
ece-similar-bookings.es-kibana.myteksi.net.,CNAME,25433c1cd54340afa012036ea5392713.es-kibana.myteksi.net,AWS,,
ece-marvel.es-kibana.myteksi.net.,CNAME,85f5995286b5475893f5181cdeaa79dc.es-kibana.myteksi.net,AWS,,
ece-segmentation-platform.es-kibana.myteksi.net.,CNAME,0e3dadf018164c97b2b872adf4e160f8.es-kibana.myteksi.net,AWS,,
kibana-surge-engine.es-kibana.myteksi.net.,CNAME,b752643b17ad408caa72d73abbe55485.es-kibana.myteksi.net,AWS,,
reward-targeting.es-kibana.myteksi.net.,CNAME,41d2fa914b2344aa9c4bf1909c14d4e0.es-kibana.myteksi.net,AWS,,
es-poi.myteksi.net.,A,dualstack.internal-prd-es-poi-71184422.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece-timeline.es-kibana.myteksi.net.,CNAME,bbfd1c6f937a4b399db0d13e6741d28a.es-kibana.myteksi.net,AWS,,
etcd-q.myteksi.net.,A,dualstack.internal-prd-etcd-q-1666849972.ap-southeast-1.elb.amazonaws.com.,AWS,,
etcd-p.myteksi.net.,A,dualstack.internal-prd-etcd-p-825813698.ap-southeast-1.elb.amazonaws.com.,AWS,,
gandalf.myteksi.net.,NS,"ns-703.awsdns-23.net.,ns-1199.awsdns-21.org.,ns-2034.awsdns-62.co.uk.,ns-177.awsdns-22.com.",AWS,,
geo.myteksi.net.,NS,"ns-863.awsdns-43.net.,ns-326.awsdns-40.com.,ns-1860.awsdns-40.co.uk.,ns-1224.awsdns-25.org.",AWS,,
gitlab.myteksi.net.,A,dualstack.internal-gitlb-00449b04f9318adabda719b506-1164527256.ap-southeast-1.elb.amazonaws.com.,AWS,,
gitlab.myteksi.net.,NS,"ns-175.awsdns-21.com.,ns-2039.awsdns-62.co.uk.,ns-1389.awsdns-45.org.,ns-552.awsdns-05.net.",AWS,,
go.myteksi.net.,CNAME,go.data-platform.myteksi.net,AWS,,
ece-ad-cache.es-kibana.myteksi.net.,CNAME,45e01bea282248f7b472484d0a4bfc65.es-kibana.myteksi.net,AWS,,
ece-food-search.es-kibana.myteksi.net.,CNAME,c0b1343060cf4854b385415d0c53b9cf.es-kibana.myteksi.net,AWS,,
grabview.myteksi.net.,NS,"ns3-08.azure-dns.org.,ns4-08.azure-dns.info.,ns2-08.azure-dns.net.,ns1-08.azure-dns.com.",AWS,,
gts.myteksi.net.,NS,"ns-730.awsdns-27.net.,ns-1423.awsdns-49.org.,ns-488.awsdns-61.com.,ns-1578.awsdns-05.co.uk.",AWS,,
hawkeye.myteksi.net.,NS,"ns4-02.azure-dns.info.,ns2-02.azure-dns.net.,ns3-02.azure-dns.org.,ns1-02.azure-dns.com.",AWS,,
ichnaea.myteksi.net.,A,dualstack.ichnaea-702456279.ap-southeast-1.elb.amazonaws.com.,AWS,,
int.myteksi.net.,NS,"ns-10.awsdns-01.com.,ns-1654.awsdns-14.co.uk.,ns-900.awsdns-48.net.,ns-1299.awsdns-34.org.",AWS,,
internal-tools.myteksi.net.,NS,"ns-1959.awsdns-52.co.uk.,ns-1340.awsdns-39.org.,ns-605.awsdns-11.net.,ns-91.awsdns-11.com.",AWS,,
it-gitlab.myteksi.net.,CNAME,it-systems-gitlab-clb-47693801.ap-southeast-1.elb.amazonaws.com,AWS,,
jetbrains-license.myteksi.net.,NS,"ns-1977.awsdns-55.co.uk.,ns-979.awsdns-58.net.,ns-439.awsdns-54.com.,ns-1112.awsdns-11.org.",AWS,,
karta.myteksi.net.,NS,"ns1-06.azure-dns.com.,ns4-06.azure-dns.info.,ns3-06.azure-dns.org.,ns2-06.azure-dns.net.",AWS,,
kibana-logs-int.myteksi.net.,A,dualstack.internal-prd-kibana-logs-int-262844593.ap-southeast-1.elb.amazonaws.com.,AWS,,
kythera-int.myteksi.net.,A,dualstack.internal-prd-kythera-int-876978364.ap-southeast-1.elb.amazonaws.com.,AWS,,
logstash-logs-int.myteksi.net.,A,dualstack.internal-prd-logstash-logs-int-368287620.ap-southeast-1.elb.amazonaws.com.,AWS,,
nessus-agent-download.myteksi.net.,A,d1ajh10s9wl6z8.cloudfront.net.,AWS,,
obs.myteksi.net.,NS,"ns-663.awsdns-18.net.,ns-1225.awsdns-25.org.,ns-1743.awsdns-25.co.uk.,ns-410.awsdns-51.com.",AWS,,
pages.myteksi.net.,NS,"ns-1570.awsdns-04.co.uk.,ns-932.awsdns-52.net.,ns-447.awsdns-55.com.,ns-1286.awsdns-32.org.",AWS,,
partner-ridebooking.myteksi.net.,A,dualstack.internal-prd-partner-ridebooking-1575078664.ap-southeast-1.elb.amazonaws.com.,AWS,,
pax-bazel-cache.myteksi.net.,NS,"ns-1994.awsdns-57.co.uk.,ns-302.awsdns-37.com.,ns-1462.awsdns-54.org.,ns-783.awsdns-33.net.",AWS,,
pdoncall.myteksi.net.,CNAME,shfyogzpig.execute-api.ap-southeast-1.amazonaws.com/prd/slack,AWS,,
periscope-kibana.myteksi.net.,A,dualstack.internal-prd-periscope-kibana-internal-514728277.ap-southeast-1.elb.amazonaws.com.,AWS,,
pipeline-checker.myteksi.net.,CNAME,ywpbns9lxd.execute-api.ap-southeast-1.amazonaws.com,AWS,,
presto-fish.myteksi.net.,CNAME,presto-prod.data-engineering.myteksi.net,AWS,,
presto-grab-speed.myteksi.net.,CNAME,presto-prod.data-engineering.myteksi.net,AWS,,
\052.presto-monitor.myteksi.net.,A,dualstack.internal-presto-monitor-474078750.ap-southeast-1.elb.amazonaws.com.,AWS,,
presto-marketing.myteksi.net.,CNAME,presto-marketing.data-engineering.myteksi.net,AWS,,
presto-business-analytics.myteksi.net.,CNAME,presto-business-analytics.data-engineering.myteksi.net,AWS,,
presto-senna.myteksi.net.,CNAME,presto-prod.data-engineering.myteksi.net,AWS,,
presto-product-analytics.myteksi.net.,CNAME,presto-product-analytics.data-engineering.myteksi.net,AWS,,
redshift2.myteksi.net.,CNAME,analytics-auto-backup-20171018.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com,AWS,,
redshift-fraud.myteksi.net.,CNAME,analytics-fraud-1.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com,AWS,,
redshift.myteksi.net.,CNAME,analytics-new-4.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com,AWS,,
redshift4.myteksi.net.,CNAME,analytics-new-4.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com,AWS,,
redshift-eng.myteksi.net.,CNAME,prd-eng-redshift-2.chejdtahzq5k.ap-southeast-1.redshift.amazonaws.com,AWS,,
segp.myteksi.net.,NS,"ns-1926.awsdns-48.co.uk,ns-481.awsdns-60.com,ns-1295.awsdns-33.org,ns-703.awsdns-23.net",AWS,,
segments-ui.myteksi.net.,A,dualstack.internal-prd-insights-segmentation-ui-1708791898.ap-southeast-1.elb.amazonaws.com.,AWS,,
spartan.myteksi.net.,NS,"ns-1668.awsdns-16.co.uk.,ns-1352.awsdns-41.org.,ns-789.awsdns-34.net.,ns-82.awsdns-10.com.",AWS,,
splunk-int.myteksi.net.,A,dualstack.prd-splunk-871064433.ap-southeast-1.elb.amazonaws.com.,AWS,,
splunk-int2.myteksi.net.,A,dualstack.internal-prd-splunk-int2-544234611.ap-southeast-1.elb.amazonaws.com.,AWS,,
transit-engine.myteksi.net.,A,dualstack.internal-prd-transit-engine-815757646.ap-southeast-1.elb.amazonaws.com.,AWS,,
vault-v2.myteksi.net.,NS,"ns-711.awsdns-24.net,ns-26.awsdns-03.com,ns-1451.awsdns-53.org,ns-1633.awsdns-12.co.uk",AWS,,
waypoint.myteksi.net.,NS,"ns-1057.awsdns-04.org.,ns-24.awsdns-03.com.,ns-1671.awsdns-16.co.uk.,ns-637.awsdns-15.net.",AWS,,
stg-myteksi.com.,NS,"ns-130.awsdns-16.com.,ns-1048.awsdns-03.org.,ns-1800.awsdns-33.co.uk.,ns-982.awsdns-58.net.",AWS,,
7ecd97ffd3f12ad23c4576c73a195e91.stg-myteksi.com.,CNAME,0921E727E858FFB1F1DC33C8F052C3132A049F05.comodoca.com,AWS,,
8980fc912290d151048c5edc6fafa2aa.stg-myteksi.com.,CNAME,F2E3744CBC0FD481E11BD0CE442E7DD2694A8EE2.comodoca.com,AWS,,
_85b8f9ed4871c9a1b8410ca94f8a082d.stg-myteksi.com.,CNAME,8510467F7BD408E205CBFCD1159D7297.70BB02ABE84FB815680319FC91F1AD33.5c07802851e05.comodoca.com,AWS,,
aes-cluster-1.stg-myteksi.com.,CNAME,vpc-stg-aes-cluster-1-akxn6puucnr7map4ix5gn6u23q.ap-southeast-1.es.amazonaws.com,AWS,,
azure.stg-myteksi.com.,NS,"ns1-09.azure-dns.com.,ns2-09.azure-dns.net.,ns3-09.azure-dns.org.,ns4-09.azure-dns.info.",AWS,,
aws-es-proxy.stg-myteksi.com.,A,dualstack.internal-stg-aws-es-proxy-1399032205.ap-southeast-1.elb.amazonaws.com.,AWS,,
brand.stg-myteksi.com.,A,dualstack.438165a5-gds-gdsbrandstg-1ab2-2053771573.ap-southeast-1.elb.amazonaws.com.,AWS,,
catwalk-k8s.stg-myteksi.com.,NS,"ns-736.awsdns-28.net,ns-409.awsdns-51.com,ns-1775.awsdns-29.co.uk,ns-1185.awsdns-20.org",AWS,,
coban.stg-myteksi.com.,NS,"ns-402.awsdns-50.com.,ns-1968.awsdns-54.co.uk.,ns-1464.awsdns-55.org.,ns-655.awsdns-17.net.",AWS,,
config.stg-myteksi.com.,A,dualstack.internal-stg-ucm-api-586402365.ap-southeast-1.elb.amazonaws.com.,AWS,,
control-centre-int.stg-myteksi.com.,CNAME,control-centre-int.stg1.stg-myteksi.com,AWS,,
cycle.stg-myteksi.com.,NS,"ns-1635.awsdns-12.co.uk.,ns-90.awsdns-11.com.,ns-914.awsdns-50.net.,ns-1218.awsdns-24.org.",AWS,,
d8s.stg-myteksi.com.,NS,"ns-927.awsdns-51.net.,ns-171.awsdns-21.com.,ns-1909.awsdns-46.co.uk.,ns-1364.awsdns-42.org.",AWS,,
dbops-portal.stg-myteksi.com.,A,dualstack.internal-sreopstool-dbops-portal-1150027232.ap-southeast-1.elb.amazonaws.com.,AWS,,
deploy-dev.stg-myteksi.com.,A,dualstack.internal-misc-jenkins-deploy-master-dev-550123758.ap-southeast-1.elb.amazonaws.com.,AWS,,
dev-jira.stg-myteksi.com.,A,dualstack.dev-jira-wiki-65874204.ap-southeast-1.elb.amazonaws.com.,AWS,,
dev-wiki.stg-myteksi.com.,A,dualstack.dev-jira-wiki-65874204.ap-southeast-1.elb.amazonaws.com.,AWS,,
dex-stg-k8s.stg-myteksi.com.,A,dualstack.internal-a292e07fd029d11e99335061a9ba99ad-846395271.ap-southeast-1.elb.amazonaws.com.,AWS,,
dispatcher-v5.stg-myteksi.com.,CNAME,dispatcher-v5.stg2.stg-myteksi.com.,AWS,,
dummy.stg-myteksi.com.,A,dualstack.internal-stg-dummy-1184812082.ap-southeast-1.elb.amazonaws.com.,AWS,,
ece-food-search.ece-cluster.stg-myteksi.com.,CNAME,967695e54b1f499d808810b2b6f421f3.ece.stg-myteksi.com,AWS,,
ece-food.stg-myteksi.com.,A,dualstack.internal-stg-es-ece-mgt-food-1931054788.ap-southeast-1.elb.amazonaws.com.,AWS,,
\052.ece-food.stg-myteksi.com.,A,dualstack.internal-stg-es-ece-mgt-food-1931054788.ap-southeast-1.elb.amazonaws.com.,AWS,,
audit-food-test.ece-kibana.stg-myteksi.com.,CNAME,74c6de267b9f4b22a03f5384a9a62bff.ece-kibana.stg-myteksi.com,AWS,,
ece-food-search.ece-food.stg-myteksi.com.,CNAME,40ee69b1f16e4819a63aec83df394993.ece-food.stg-myteksi.com,AWS,,
ece-ad-cache.ece-kibana.stg-myteksi.com.,CNAME,f966a014900c40bbb2d6411b757f05aa.ece-kibana.stg-myteksi.com,AWS,,
ece-cxs-discover.ece-kibana.stg-myteksi.com.,CNAME,e10f3ca7f1274001b28eacada3297a2e.ece-kibana.stg-myteksi.com,AWS,,
ece-fraud.ece-kibana.stg-myteksi.com.,CNAME,98a92f6bd43b486bb7286b66e000412c.ece.stg-myteksi.com,AWS,,
ece-food-mlt.ece-kibana.stg-myteksi.com.,CNAME,b4e18d8e4da04f1686f56f73f984d324.ece-kibana.stg-myteksi.com,AWS,,
ece-food-search.ece-kibana.stg-myteksi.com.,CNAME,76bc12e5325d42468bf444362b4af82e.ece-kibana.stg-myteksi.com,AWS,,
ece-food-mlt-order.ece-kibana.stg-myteksi.com.,CNAME,2e31eee568e5452882f16ed57d032ec6.ece-kibana.stg-myteksi.com,AWS,,
ece-growth-poi.ece-kibana.stg-myteksi.com.,CNAME,7448a28ba5e54213be06b98d94f11d8b.ece-kibana.stg-myteksi.com,AWS,,
ece-grab-id.ece-kibana.stg-myteksi.com.,CNAME,f9879283c1944c40aac6d741f42e9ca5.ece-kibana.stg-myteksi.com,AWS,,
ece-geo-tools.ece-kibana.stg-myteksi.com.,CNAME,556fe24acea04b45862ce3575b964815.ece-kibana.stg-myteksi.com,AWS,,
ece-gamma.ece-kibana.stg-myteksi.com.,CNAME,03aef094c36342598d2d44100ee3537b.ece-kibana.stg-myteksi.com,AWS,,
